WigleWifi-1.6,appRelease=v1.9.1,model=M5Stack GPS Unit,release=v1.9.1,device=ESP32 M5Stack,display=SPI TFT,board=ESP32 M5Stack,brand=Bruce,star=Sol,body=4,subBody=1
MAC,SSID,AuthMode,FirstSeen,Channel,Frequency,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,RCOIs,MfgrId,Type
4E:AF:97:F0:79:D0,de waard,[WPA2_PSK],2025-04-09 10:37:44,5,2432,-83,52.079546,4.345277,82.700000,0.600000,,,WIFI
2A:35:D1:05:C6:E1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:44,11,2462,-84,52.079546,4.345277,82.700000,0.600000,,,WIFI
28:EE:52:83:12:7A,wit00737R1 ,[WPA2_PSK],2025-04-09 10:37:44,8,2447,-86,52.079546,4.345277,82.700000,0.600000,,,WIFI
AC:22:05:E1:9F:9D,ZiggoCC6C3EC,[WPA2_PSK],2025-04-09 10:37:44,6,2437,-87,52.079546,4.345277,82.700000,0.600000,,,WIFI
78:96:82:7A:30:8F,H220N8159AF,[WPA2_PSK],2025-04-09 10:37:56,11,2462,-67,52.079404,4.345428,82.400000,0.600000,,,WIFI
38:43:7D:42:05:E6,Ziggeu,[WPA2_PSK],2025-04-09 10:37:56,1,2412,-72,52.079404,4.345428,82.400000,0.600000,,,WIFI
A4:2B:B0:A5:B7:CD,TP-LINK_B7CD,[WPA_WPA2_PSK],2025-04-09 10:37:56,1,2412,-72,52.079404,4.345428,82.400000,0.600000,,,WIFI
A4:CE:DA:69:D9:75,H369AF6271E,[WPA2_PSK],2025-04-09 10:37:56,1,2412,-72,52.079404,4.345428,82.400000,0.600000,,,WIFI
AC:F8:CC:CA:42:D8,Ziggo4998317,[WPA2_PSK],2025-04-09 10:37:56,6,2437,-72,52.079404,4.345428,82.400000,0.600000,,,WIFI
20:E8:82:9B:E5:53,H369A9BE553,[WPA2_PSK],2025-04-09 10:37:56,1,2412,-74,52.079404,4.345428,82.400000,0.600000,,,WIFI
0A:A0:30:D2:01:48,Monkeytown,[WPA2_PSK],2025-04-09 10:37:56,11,2462,-75,52.079404,4.345428,82.400000,0.600000,,,WIFI
AE:22:15:E1:9F:9D,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:56,6,2437,-76,52.079404,4.345428,82.400000,0.600000,,,WIFI
50:E0:39:44:62:D1,Online.nl_62D1,[WPA2_PSK],2025-04-09 10:37:56,9,2452,-76,52.079404,4.345428,82.400000,0.600000,,,WIFI
3A:43:1D:42:05:E6,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:56,1,2412,-78,52.079404,4.345428,82.400000,0.600000,,,WIFI
C8:7F:54:0F:A8:90,CG,[WPA2_PSK],2025-04-09 10:37:56,4,2427,-78,52.079404,4.345428,82.400000,0.600000,,,WIFI
66:4E:D7:41:E6:58,DIRECT-58-HP ENVY 6000 series,[WPA2_PSK],2025-04-09 10:37:56,4,2427,-78,52.079404,4.345428,82.400000,0.600000,,,WIFI
D6:1A:D1:1B:2A:DD,Odido-1B2ADC_guest1,[WPA2_WPA3_PSK],2025-04-09 10:37:56,11,2462,-78,52.079404,4.345428,82.400000,0.600000,,,WIFI
CC:58:30:AF:92:5A,AquaLane,[WPA2_PSK],2025-04-09 10:37:56,1,2412,-79,52.079404,4.345428,82.400000,0.600000,,,WIFI
20:B8:2B:1E:BC:A7,Monkeytown,[WPA2_PSK],2025-04-09 10:37:56,1,2412,-79,52.079404,4.345428,82.400000,0.600000,,,WIFI
5A:D3:43:9F:19:19,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:56,6,2437,-79,52.079404,4.345428,82.400000,0.600000,,,WIFI
48:D3:43:9F:19:19,Ziggo5299560,[WPA2_PSK],2025-04-09 10:37:56,6,2437,-79,52.079404,4.345428,82.400000,0.600000,,,WIFI
CC:F4:11:67:31:84,setup9D6F.ybd,[WPA2_PSK],2025-04-09 10:37:56,11,2462,-79,52.079404,4.345428,82.400000,0.600000,,,WIFI
AE:22:15:78:ED:B1,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:56,1,2412,-80,52.079404,4.345428,82.400000,0.600000,,,WIFI
AE:22:15:5E:C0:21,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:56,1,2412,-81,52.079404,4.345428,82.400000,0.600000,,,WIFI
FC:34:97:30:B4:10,Braak,[WPA2_PSK],2025-04-09 10:37:56,2,2417,-82,52.079404,4.345428,82.400000,0.600000,,,WIFI
08:B4:B1:CE:54:0D,TinQ_Free_WiFi,[WPA2_PSK],2025-04-09 10:37:56,11,2462,-82,52.079404,4.345428,82.400000,0.600000,,,WIFI
22:3B:F3:59:06:38,mallebabbe_Guest,[WPA2_PSK],2025-04-09 10:37:56,4,2427,-83,52.079404,4.345428,82.400000,0.600000,,,WIFI
0A:48:49:49:6E:8C,Ziggo2902172,[WPA2_PSK],2025-04-09 10:37:56,11,2462,-83,52.079404,4.345428,82.400000,0.600000,,,WIFI
4A:A5:6E:60:D2:99,ORBI97,[WPA2_PSK],2025-04-09 10:37:56,13,2472,-83,52.079404,4.345428,82.400000,0.600000,,,WIFI
4A:A5:6E:5B:E4:89,ORBI97,[WPA2_PSK],2025-04-09 10:37:56,13,2472,-83,52.079404,4.345428,82.400000,0.600000,,,WIFI
AC:22:05:78:ED:B1,De Hendri's,[WPA2_PSK],2025-04-09 10:37:56,1,2412,-84,52.079404,4.345428,82.400000,0.600000,,,WIFI
3A:43:1D:0E:B0:40,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:37:56,6,2437,-84,52.079404,4.345428,82.400000,0.600000,,,WIFI
AC:8B:A9:A0:CA:15,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:37:56,1,2412,-85,52.079404,4.345428,82.400000,0.600000,,,WIFI
28:EE:52:83:FF:EA,huber.wendy,[WPA2_PSK],2025-04-09 10:37:56,3,2422,-85,52.079404,4.345428,82.400000,0.600000,,,WIFI
66:32:B1:BD:0F:2F,WhyFly,[WPA2_PSK],2025-04-09 10:37:56,9,2452,-85,52.079404,4.345428,82.400000,0.600000,,,WIFI
36:60:F9:20:B4:BA,michiel68,[WPA2_PSK],2025-04-09 10:37:56,3,2422,-86,52.079404,4.345428,82.400000,0.600000,,,WIFI
60:22:32:50:7C:19,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:37:56,11,2462,-86,52.079404,4.345428,82.400000,0.600000,,,WIFI
18:6A:81:D7:3E:CC,Ziggo3436147,[WPA2_PSK],2025-04-09 10:37:56,11,2462,-86,52.079404,4.345428,82.400000,0.600000,,,WIFI
52:A5:6E:60:D2:99,ORBI97-Guest,[WPA2_PSK],2025-04-09 10:37:56,13,2472,-86,52.079404,4.345428,82.400000,0.600000,,,WIFI
54:AF:97:41:E8:6E,TP-Link_E86E,[WPA_WPA2_PSK],2025-04-09 10:37:56,3,2422,-87,52.079404,4.345428,82.400000,0.600000,,,WIFI
52:A5:6E:5B:E4:89,ORBI97-Guest,[WPA2_PSK],2025-04-09 10:37:56,13,2472,-87,52.079404,4.345428,82.400000,0.600000,,,WIFI
AC:F8:CC:92:51:F4,NutHouse,[WPA2_PSK],2025-04-09 10:38:09,1,2412,-73,52.079243,4.345646,81.700000,0.600000,,,WIFI
F8:04:2E:6C:C9:98,UPC241030457,[WPA_WPA2_PSK],2025-04-09 10:38:09,11,2462,-76,52.079243,4.345646,81.700000,0.600000,,,WIFI
AE:8B:A9:90:E9:39,LDH SoZa,[WPA2_PSK],2025-04-09 10:38:09,6,2437,-81,52.079243,4.345646,81.700000,0.600000,,,WIFI
7A:45:58:19:8D:D5,LDH SoZa,[WPA2_PSK],2025-04-09 10:38:09,6,2437,-81,52.079243,4.345646,81.700000,0.600000,,,WIFI
90:5C:44:7A:3B:1E,Ziggo5ACDE5C,[WPA2_PSK],2025-04-09 10:38:09,6,2437,-81,52.079243,4.345646,81.700000,0.600000,,,WIFI
28:EE:52:83:FA:2A,huber.wendy,[WPA2_PSK],2025-04-09 10:38:09,3,2422,-84,52.079243,4.345646,81.700000,0.600000,,,WIFI
AC:8B:A9:A0:E9:39,LDH SoZa Medewerkers,[WPA2_PSK],2025-04-09 10:38:09,6,2437,-84,52.079243,4.345646,81.700000,0.600000,,,WIFI
E6:57:40:C2:46:98,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:09,11,2462,-85,52.079243,4.345646,81.700000,0.600000,,,WIFI
08:26:97:AC:82:71,TMNL-AC8271,[WPA2_PSK],2025-04-09 10:38:09,11,2462,-85,52.079243,4.345646,81.700000,0.600000,,,WIFI
18:6A:81:DF:C3:5F,GekkeGeert,[WPA2_PSK],2025-04-09 10:38:09,1,2412,-86,52.079243,4.345646,81.700000,0.600000,,,WIFI
08:26:97:AE:0F:81,TMNL-AE0F81,[WPA2_PSK],2025-04-09 10:38:09,11,2462,-87,52.079243,4.345646,81.700000,0.600000,,,WIFI
A6:36:C7:81:9B:1F,[LG_Wall-Mount A/C]9b1f,[WPA2_PSK],2025-04-09 10:38:09,11,2462,-87,52.079243,4.345646,81.700000,0.600000,,,WIFI
FA:8F:CA:9C:B6:F4,Keuken.n003,,[OPEN],2025-04-09 10:38:10,2,2417,-73,52.079233,4.345665,77.500000,0.600000,,,WIFI
A4:AC:0F:1E:CC:B0,OnlyWolves,[WPA2_PSK],2025-04-09 10:38:10,6,2437,-74,52.079233,4.345665,77.500000,0.600000,,,WIFI
AE:F8:CC:CA:20:10,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:10,1,2412,-76,52.079233,4.345665,77.500000,0.600000,,,WIFI
42:AF:97:F0:7A:55,de waard,[WPA2_PSK],2025-04-09 10:38:10,5,2432,-76,52.079233,4.345665,77.500000,0.600000,,,WIFI
C0:C9:E3:28:D7:36,Ziggo39014,[WPA2_PSK],2025-04-09 10:38:10,10,2457,-76,52.079233,4.345665,77.500000,0.600000,,,WIFI
D4:1A:D1:98:AF:7F,Odido-98AF7F,[WPA2_WPA3_PSK],2025-04-09 10:38:10,11,2462,-77,52.079233,4.345665,77.500000,0.600000,,,WIFI
9C:C7:A6:45:D4:B7,Intersko-WiFi,[WPA_WPA2_PSK],2025-04-09 10:38:10,1,2412,-78,52.079233,4.345665,77.500000,0.600000,,,WIFI
36:60:F9:A8:6F:32,michiel68,[WPA2_PSK],2025-04-09 10:38:10,3,2422,-79,52.079233,4.345665,77.500000,0.600000,,,WIFI
10:27:F5:D1:40:A6,Jodelawifi,[WPA2_PSK],2025-04-09 10:38:10,9,2452,-79,52.079233,4.345665,77.500000,0.600000,,,WIFI
E4:57:40:C2:46:88,Ziggo7105690,[WPA2_PSK],2025-04-09 10:38:10,11,2462,-79,52.079233,4.345665,77.500000,0.600000,,,WIFI
AC:F8:CC:CA:20:40,michel,[WPA2_PSK],2025-04-09 10:38:10,1,2412,-84,52.079233,4.345665,77.500000,0.600000,,,WIFI
20:B8:2B:57:68:D8,Ziggo6068982,[WPA2_PSK],2025-04-09 10:38:10,1,2412,-87,52.079233,4.345665,77.500000,0.600000,,,WIFI
70:9F:2D:9B:9F:24,Thor's House,[WPA2_PSK],2025-04-09 10:38:10,11,2462,-87,52.079233,4.345665,77.500000,0.600000,,,WIFI
AE:22:15:8D:57:43,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:35,11,2462,-67,52.078952,4.345923,77.500000,0.600000,,,WIFI
AC:22:05:8D:57:43,Ziggo2B1A332,[WPA2_PSK],2025-04-09 10:38:35,11,2462,-70,52.078952,4.345923,77.500000,0.600000,,,WIFI
36:2C:94:C9:6A:11,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:35,1,2412,-72,52.078952,4.345923,77.500000,0.600000,,,WIFI
28:FF:3E:1A:40:AF,H369A1A40AE,[WPA2_PSK],2025-04-09 10:38:35,1,2412,-73,52.078952,4.345923,77.500000,0.600000,,,WIFI
34:2C:C4:C9:6A:11,Ziggo-Titia,[WPA2_PSK],2025-04-09 10:38:35,1,2412,-76,52.078952,4.345923,77.500000,0.600000,,,WIFI
0A:EC:DA:11:78:75,SiCon_Trois,[WPA2_PSK],2025-04-09 10:38:35,6,2437,-78,52.078952,4.345923,77.500000,0.600000,,,WIFI
AE:F8:CC:CA:08:97,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:35,1,2412,-79,52.078952,4.345923,77.500000,0.600000,,,WIFI
02:EC:DA:11:78:75,SiCon_deux,[WPA2_PSK],2025-04-09 10:38:35,6,2437,-79,52.078952,4.345923,77.500000,0.600000,,,WIFI
A2:53:22:80:78:7C,TMNL-6819B5-2,[WPA2_PSK],2025-04-09 10:38:35,9,2452,-79,52.078952,4.345923,77.500000,0.600000,,,WIFI
1E:BD:3A:0B:52:A4,Jamiro's Galaxy S21 FE 5G,[WPA2_PSK],2025-04-09 10:38:35,11,2462,-79,52.078952,4.345923,77.500000,0.600000,,,WIFI
CC:58:30:AF:6F:29,Ziggo9005848,[WPA2_PSK],2025-04-09 10:38:35,1,2412,-80,52.078952,4.345923,77.500000,0.600000,,,WIFI
E4:E7:49:6B:3A:85,DIRECT-82-HP OfficeJet Pro 8710,[WPA2_PSK],2025-04-09 10:38:35,1,2412,-81,52.078952,4.345923,77.500000,0.600000,,,WIFI
AE:F8:CC:CA:08:A7,Mowgli2,[WPA2_PSK],2025-04-09 10:38:35,1,2412,-81,52.078952,4.345923,77.500000,0.600000,,,WIFI
38:43:7D:47:E1:90,Ziggo2154016,[WPA2_PSK],2025-04-09 10:38:35,6,2437,-81,52.078952,4.345923,77.500000,0.600000,,,WIFI
C0:C9:E3:28:D6:8E,Ziggo39014,[WPA2_PSK],2025-04-09 10:38:35,10,2457,-81,52.078952,4.345923,77.500000,0.600000,,,WIFI
CC:00:F1:D2:DB:CE,DasunZiggo,[WPA2_PSK],2025-04-09 10:38:35,1,2412,-82,52.078952,4.345923,77.500000,0.600000,,,WIFI
28:EE:52:83:F9:EE,huber.wendy,[WPA2_PSK],2025-04-09 10:38:35,3,2422,-82,52.078952,4.345923,77.500000,0.600000,,,WIFI
74:FE:CE:9B:F2:DE,Hugo,[WPA2_PSK],2025-04-09 10:38:35,8,2447,-82,52.078952,4.345923,77.500000,0.600000,,,WIFI
A2:53:22:80:6F:71,TMNL-6819B5-2,[WPA2_PSK],2025-04-09 10:38:35,9,2452,-83,52.078952,4.345923,77.500000,0.600000,,,WIFI
D8:44:89:CC:41:5A,TP-Link_415A,[WPA2_PSK],2025-04-09 10:38:35,11,2462,-83,52.078952,4.345923,77.500000,0.600000,,,WIFI
A0:63:91:F1:60:F5,Focused Creativity,[WPA2_PSK],2025-04-09 10:38:35,11,2462,-83,52.078952,4.345923,77.500000,0.600000,,,WIFI
AE:22:15:8C:9E:85,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:35,1,2412,-84,52.078952,4.345923,77.500000,0.600000,,,WIFI
60:22:32:FF:E7:F6,DOEN Secure,[WPA2_PSK],2025-04-09 10:38:35,6,2437,-84,52.078952,4.345923,77.500000,0.600000,,,WIFI
60:38:E0:A2:E2:E5,Fort Knix,[WPA_WPA2_PSK],2025-04-09 10:38:35,13,2472,-85,52.078952,4.345923,77.500000,0.600000,,,WIFI
AE:8B:A9:90:CA:15,LDH SoZa,[WPA2_PSK],2025-04-09 10:38:35,1,2412,-86,52.078952,4.345923,77.500000,0.600000,,,WIFI
3C:84:6A:96:E0:06,Angelshome,[WPA2_PSK],2025-04-09 10:38:35,8,2447,-86,52.078952,4.345923,77.500000,0.600000,,,WIFI
66:32:B1:BD:0E:FD,WhyFly,[WPA2_PSK],2025-04-09 10:38:35,9,2452,-86,52.078952,4.345923,77.500000,0.600000,,,WIFI
58:B5:68:2A:86:D2,vs-2a86d2,[WPA2_PSK],2025-04-09 10:38:35,9,2452,-88,52.078952,4.345923,77.500000,0.600000,,,WIFI
6A:02:98:76:53:BF,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:35,11,2462,-88,52.078952,4.345923,77.500000,0.600000,,,WIFI
40:99:22:F6:DA:47,PS4-8481E03E2545,[WPA2_PSK],2025-04-09 10:38:35,6,2437,-91,52.078952,4.345923,77.500000,0.600000,,,WIFI
70:3A:CB:F5:D8:92,TinQ_Free_WiFi,[WPA2_PSK],2025-04-09 10:38:48,11,2462,-71,52.078890,4.346063,67.800000,0.600000,,,WIFI
28:EE:52:66:1B:1E,RenR,[WPA2_PSK],2025-04-09 10:38:48,2,2417,-72,52.078890,4.346063,67.800000,0.600000,,,WIFI
3C:84:6A:96:1D:EE,ziggo-ap-1810336,[WPA2_PSK],2025-04-09 10:38:48,4,2427,-73,52.078890,4.346063,67.800000,0.600000,,,WIFI
C0:C9:E3:28:D8:52,Ziggo39014,[WPA2_PSK],2025-04-09 10:38:48,10,2457,-73,52.078890,4.346063,67.800000,0.600000,,,WIFI
00:40:9D:90:86:AF,xbee-00409D9086AF,[OPEN],2025-04-09 10:38:48,6,2437,-74,52.078890,4.346063,67.800000,0.600000,,,WIFI
EC:08:6B:88:FC:04,H369A88169F,[WPA2_PSK],2025-04-09 10:38:48,1,2412,-75,52.078890,4.346063,67.800000,0.600000,,,WIFI
28:EE:52:66:1B:12,RenR,[WPA2_PSK],2025-04-09 10:38:48,2,2417,-76,52.078890,4.346063,67.800000,0.600000,,,WIFI
E0:63:DA:74:4C:7F,disnieland,[WPA2_PSK],2025-04-09 10:38:48,6,2437,-76,52.078890,4.346063,67.800000,0.600000,,,WIFI
74:FE:CE:9C:34:02,Hugo,[WPA2_PSK],2025-04-09 10:38:48,8,2447,-78,52.078890,4.346063,67.800000,0.600000,,,WIFI
66:22:32:FF:E7:F6,Doen Guest,[WPA2_PSK],2025-04-09 10:38:48,6,2437,-79,52.078890,4.346063,67.800000,0.600000,,,WIFI
64:CC:22:20:7A:20,Tijana i Pedja,[WPA2_PSK],2025-04-09 10:38:48,6,2437,-79,52.078890,4.346063,67.800000,0.600000,,,WIFI
68:D7:9A:5B:3F:BA,The Office,[WPA2_PSK],2025-04-09 10:38:48,6,2437,-81,52.078890,4.346063,67.800000,0.600000,,,WIFI
3A:43:1D:47:E1:90,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:48,6,2437,-82,52.078890,4.346063,67.800000,0.600000,,,WIFI
74:FE:CE:9C:33:86,Hugo,[WPA2_PSK],2025-04-09 10:38:48,8,2447,-82,52.078890,4.346063,67.800000,0.600000,,,WIFI
9C:C7:A6:CA:DA:D1,The Y10K solution,[WPA2_PSK],2025-04-09 10:38:48,1,2412,-83,52.078890,4.346063,67.800000,0.600000,,,WIFI
94:83:C4:10:87:75,GL-MT300N-V2-775,[WPA2_PSK],2025-04-09 10:38:48,6,2437,-83,52.078890,4.346063,67.800000,0.600000,,,WIFI
AC:22:05:5E:CB:71,Ziggo313EB9A,[WPA2_PSK],2025-04-09 10:38:48,6,2437,-84,52.078890,4.346063,67.800000,0.600000,,,WIFI
82:B7:BD:2D:BD:67,Smallenbroek,[WPA2_PSK],2025-04-09 10:38:48,11,2462,-84,52.078890,4.346063,67.800000,0.600000,,,WIFI
92:5C:14:CA:0E:FD,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:48,6,2437,-86,52.078890,4.346063,67.800000,0.600000,,,WIFI
AE:F8:CC:8B:2F:9D,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:38:48,6,2437,-87,52.078890,4.346063,67.800000,0.600000,,,WIFI
3C:52:82:22:2C:03,DIRECT-01-HP ENVY 5540 series,[WPA2_PSK],2025-04-09 10:38:48,11,2462,-87,52.078890,4.346063,67.800000,0.600000,,,WIFI
AC:22:05:7C:83:61,Ziggo655E59C,[WPA2_PSK],2025-04-09 10:39:02,1,2412,-74,52.078810,4.346252,70.800000,0.600000,,,WIFI
00:31:92:C5:7F:46,LH Network2,[WPA2_PSK],2025-04-09 10:39:02,7,2442,-74,52.078810,4.346252,70.800000,0.600000,,,WIFI
2C:AB:33:0B:C6:CA,SMA3007654723,[WPA2_PSK],2025-04-09 10:39:02,7,2442,-76,52.078810,4.346252,70.800000,0.600000,,,WIFI
04:A2:22:27:A8:70,VRV951727A870,[WPA2_PSK],2025-04-09 10:39:02,11,2462,-76,52.078810,4.346252,70.800000,0.600000,,,WIFI
AE:22:15:7C:83:61,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:39:02,1,2412,-78,52.078810,4.346252,70.800000,0.600000,,,WIFI
00:31:92:2C:4D:6E,Discobal,[WPA2_PSK],2025-04-09 10:39:02,2,2417,-78,52.078810,4.346252,70.800000,0.600000,,,WIFI
6A:02:98:88:FC:34,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:39:02,6,2437,-78,52.078810,4.346252,70.800000,0.600000,,,WIFI
6A:D3:43:96:65:A1,Ziggo-gast6994964,[WPA2_PSK],2025-04-09 10:39:02,6,2437,-79,52.078810,4.346252,70.800000,0.600000,,,WIFI
D4:3D:F3:E3:DB:A5,TMNL-E3DBA5,[WPA2_WPA3_PSK],2025-04-09 10:39:02,1,2412,-80,52.078810,4.346252,70.800000,0.600000,,,WIFI
54:67:51:0D:69:07,Ziggo3F182BF,[WPA2_PSK],2025-04-09 10:39:02,11,2462,-80,52.078810,4.346252,70.800000,0.600000,,,WIFI
68:02:B8:88:FC:34,Ziggo0098779,[WPA2_PSK],2025-04-09 10:39:02,6,2437,-81,52.078810,4.346252,70.800000,0.600000,,,WIFI
00:31:92:C5:AD:7E,LH Network2,[WPA2_PSK],2025-04-09 10:39:02,7,2442,-81,52.078810,4.346252,70.800000,0.600000,,,WIFI
AC:F8:CC:8B:2F:DD,Ziggo0080002,[WPA2_PSK],2025-04-09 10:39:02,6,2437,-83,52.078810,4.346252,70.800000,0.600000,,,WIFI
BE:30:D9:40:7D:1B,_Tobias,[WPA2_PSK],2025-04-09 10:39:02,6,2437,-83,52.078810,4.346252,70.800000,0.600000,,,WIFI
94:83:C4:33:B4:A9,GL-MT1300-4a7,[WPA2_PSK],2025-04-09 10:39:02,7,2442,-83,52.078810,4.346252,70.800000,0.600000,,,WIFI
10:27:F5:53:E9:9E,Jodelawifi,[WPA2_PSK],2025-04-09 10:39:02,9,2452,-83,52.078810,4.346252,70.800000,0.600000,,,WIFI
8A:B7:BD:2D:D8:6F,Smallenbroek,[WPA2_PSK],2025-04-09 10:39:02,11,2462,-83,52.078810,4.346252,70.800000,0.600000,,,WIFI
D4:1A:D1:1B:2A:DD,Odido-1B2ADC,[WPA2_WPA3_PSK],2025-04-09 10:39:02,11,2462,-85,52.078810,4.346252,70.800000,0.600000,,,WIFI
86:8A:20:DD:B0:6D,SiCon_Trois,[WPA2_PSK],2025-04-09 10:39:02,1,2412,-86,52.078810,4.346252,70.800000,0.600000,,,WIFI
6A:02:98:EB:60:D7,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:39:02,6,2437,-88,52.078810,4.346252,70.800000,0.600000,,,WIFI
BA:FB:E4:C4:59:C6,SiCon_deux,[WPA2_PSK],2025-04-09 10:39:02,11,2462,-89,52.078810,4.346252,70.800000,0.600000,,,WIFI
08:B4:B1:70:6D:87,JEXP,[WPA2_PSK],2025-04-09 10:39:15,11,2462,-62,52.078763,4.346414,70.800000,0.600000,,,WIFI
08:B4:B1:71:AD:A5,JEXP,[WPA2_PSK],2025-04-09 10:39:15,1,2412,-68,52.078763,4.346414,70.800000,0.600000,,,WIFI
08:B4:B1:71:98:97,JEXP,[WPA2_PSK],2025-04-09 10:39:15,6,2437,-68,52.078763,4.346414,70.800000,0.600000,,,WIFI
42:84:6A:FD:E0:63,TP Link2,[WPA2_PSK],2025-04-09 10:39:15,10,2457,-71,52.078763,4.346414,70.800000,0.600000,,,WIFI
08:B4:B1:79:DD:1A,JEXP,[WPA2_PSK],2025-04-09 10:39:15,11,2462,-72,52.078763,4.346414,70.800000,0.600000,,,WIFI
42:84:6A:FD:C9:C5,TP Link2,[WPA2_PSK],2025-04-09 10:39:15,10,2457,-73,52.078763,4.346414,70.800000,0.600000,,,WIFI
E6:F0:42:B8:0C:78,TDguest,[WPA2_PSK],2025-04-09 10:39:15,11,2462,-76,52.078763,4.346414,70.800000,0.600000,,,WIFI
58:EF:68:41:57:E9,NewYork2004,[WPA2_PSK],2025-04-09 10:39:15,2,2417,-78,52.078763,4.346414,70.800000,0.600000,,,WIFI
8C:19:B5:4E:8F:34,NewYork2004,[WPA2_PSK],2025-04-09 10:39:15,6,2437,-78,52.078763,4.346414,70.800000,0.600000,,,WIFI
A6:CE:DA:52:27:9D,_Tobias Gast,[WPA2_PSK],2025-04-09 10:39:15,11,2462,-81,52.078763,4.346414,70.800000,0.600000,,,WIFI
90:5C:44:D1:05:65,Ziggo1D86438,[WPA2_PSK],2025-04-09 10:39:15,1,2412,-82,52.078763,4.346414,70.800000,0.600000,,,WIFI
48:D3:43:FB:50:61,Ziggo7122391,[WPA2_PSK],2025-04-09 10:39:15,6,2437,-82,52.078763,4.346414,70.800000,0.600000,,,WIFI
08:B4:B1:70:6D:C9,JEXP,[WPA2_PSK],2025-04-09 10:39:15,1,2412,-83,52.078763,4.346414,70.800000,0.600000,,,WIFI
08:B4:B1:70:71:02,JEXP,[WPA2_PSK],2025-04-09 10:39:15,11,2462,-83,52.078763,4.346414,70.800000,0.600000,,,WIFI
0A:48:49:4C:49:F0,Ziggo2902172,[WPA2_PSK],2025-04-09 10:39:15,1,2412,-84,52.078763,4.346414,70.800000,0.600000,,,WIFI
08:B4:B1:79:DC:8B,JEXP,[WPA2_PSK],2025-04-09 10:39:15,11,2462,-84,52.078763,4.346414,70.800000,0.600000,,,WIFI
BE:30:D9:50:7D:1B,_Tobias Gast,[WPA2_PSK],2025-04-09 10:39:15,6,2437,-85,52.078763,4.346414,70.800000,0.600000,,,WIFI
08:B4:B1:79:D9:05,JEXP,[WPA2_PSK],2025-04-09 10:39:15,1,2412,-86,52.078763,4.346414,70.800000,0.600000,,,WIFI
30:B1:B5:44:83:B7,H369AE17334,[WPA2_PSK],2025-04-09 10:39:15,11,2462,-86,52.078763,4.346414,70.800000,0.600000,,,WIFI
5C:A8:6A:0B:63:44,VFNL-0B633B,[WPA2_PSK],2025-04-09 10:39:15,5,2432,-88,52.078763,4.346414,70.800000,0.600000,,,WIFI
6A:02:98:8D:C1:F5,Ziggo,[WPA2_ENTERPRISE],2025-04-09 10:39:20,11,2462,-50,52.078749,4.346464,70.000000,0.600000,,,WIFI
68:02:B8:8D:C1:F5,Ziggo6643641,[WPA2_PSK],2025-04-09 10:39:20,11,2462,-51,52.078749,4.346464,70.000000,0.600000,,,WIFI
58:EF:68:41:7E:29,NewYork2004,[WPA2_PSK],2025-04-09 10:39:20,9,2452,-70,52.078749,4.346464,70.000000,0.600000,,,WIFI
1C:3B:F3:C7:02:DA,CPS Router,[WPA_WPA2_PSK],2025-04-09 10:39:20,1,2412,-73,52.078749,4.346464,70.000000,0.600000,,,WIFI
D4:76:EA:0B:1B:3F,NewYork2004,[WPA_WPA2_PSK],2025-04-09 10:39:20,1,2412,-76,52.078749,4.346464,70.000000,0.600000,,,WIFI
78:8A:20:DD:B0:6D,SiCon,[WPA2_PSK],2025-04-09 10:39:20,1,2412,-77,52.078749,4.346464,70.000000,0.600000,,,WIFI
28:EE:52:66:1A:EA,RenR,[WPA2_PSK],2025-04-09 10:39:20,2,2417,-78,52.078749,4.346464,70.000000,0.600000,,,WIFI
FC:EC:DA:11:78:75,SiCon,[WPA2_PSK],2025-04-09 10:39:20,6,2437,-79,52.078749,4.346464,70.000000,0.600000,,,WIFI
78:C5:7D:2E:8C:46,TMNL-70DB79,[WPA2_WPA3_PSK],2025-04-09 10:39:20,6,2437,-80,52.078749,4.346464,70.000000,0.600000,,,WIFI
